Name,Annotation Detail,Assign to...,DOI,Date,Dedicated hours,GBIF,GitHub Issue,Number of Pages,Project,Status,TB Reference Link,Template (Auto),Template Name,Treatment(s)?,Type (Auto),UUID,Zenodo
TMP.InsectaMundi.0690.1-5.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3670468,"Feb 10, 2020 → Feb 17, 2020",0.16,https://www.gbif.org/dataset/3565d3bc-9313-4bc0-8b23-6394b02b6d50,,8,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFFE7E01EB12FE63FFA8B212FFF8FFD3,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,FFFE7E01EB12FE63FFA8B212FFF8FFD3,https://zenodo.org/record/3670468#.XkqSVWhKgUE
TMP.InsectaMundi.0689.1-10.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3670455,"Feb 10, 2020 → Feb 17, 2020",0.25,https://www.gbif.org/dataset/abd9b9c2-84e2-4f85-bf1a-e561e41782d4,,12,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/31628F3BFFF9FF99FFE7FFA9FFAD563A,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,31628F3BFFF9FF99FFE7FFA9FFAD563A,https://zenodo.org/record/3670455#.XkqP62hKgUE
TMP.InsectaMundi.0687.1-9.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3670437,"Feb 10, 2020 → Feb 17, 2020",0.41,https://www.gbif.org/dataset/a8730f57-9817-43b3-80bb-3665d38f81ab,,12,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFDDFFADFFFFFFB09D7CFE1DEE5A3C79,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,FFDDFFADFFFFFFB09D7CFE1DEE5A3C79,https://zenodo.org/record/3670437#.XkqP6GhKgUE
TMP.InsectaMundi.0688.1-16.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3670443,"Feb 10, 2020 → Feb 17, 2020",0.25,https://www.gbif.org/dataset/e3342d38-eb94-4277-82ad-a13389c8c24a,,18,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/3360FFA3FFCEDA7F6E7AFFBEFFFF280D,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,3360FFA3FFCEDA7F6E7AFFBEFFFF280D,https://zenodo.org/record/3670443#.XkqP7WhKgUE
TMP.InsectaMundi.0686.1-5.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3670431,"Feb 10, 2020 → Feb 17, 2020",0.16,https://www.gbif.org/dataset/61292ca0-0b53-4c74-8827-08a89aa90a98,,8,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/4C06AA55CA0C007C116D941AFFADFF91,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,4C06AA55CA0C007C116D941AFFADFF91,https://zenodo.org/record/3670431#.XkqQJmhKgUF
TMP.InsectaMundi.0684.1-14.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3662832,"Feb 10, 2020 → Feb 11, 2020",0.33,,,16,"50% n. sp./year, 70k treatments on TB",Completed,http://treatment.plazi.org/GgServer/summary/4C736C5BFFF7FFACFFCCFFCBAD52354D,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,4C736C5BFFF7FFACFFCCFFCBAD52354D,https://zenodo.org/record/3662832#.Xka5SmhKgUE
TMP.InsectaMundi.0685.1-12.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3670413,"Feb 10, 2020 → Feb 17, 2020",0.32,https://www.gbif.org/dataset/68c6779b-de86-4ce4-98cf-b83601baa0d1,,14,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/5D5BFFD1FFEAFFD6212EFF862326FF91,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,5D5BFFD1FFEAFFD6212EFF862326FF91,https://zenodo.org/record/3670413#.XkqOx2hKgUE
TMP.InsectaMundi.0683..pdf.imf,Low-level,Felipe Simoes,,"Feb 12, 2020",,,,,"50% n. sp./year, 70k treatments on TB",Not Started,,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,,Template-Based,,
TMP.JNATHIST.53.29–30.1767–1785.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1668978,"Feb 11, 2020 → Feb 11, 2020",0.08,,,20,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFF2FF89FFEDCD6F0B3CFFBFFF92FFD9,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,No,Template-Based,FFF2FF89FFEDCD6F0B3CFFBFFF92FFD9,https://zenodo.org/record/3662818#.XkL-8jFKhhE
TMP.JNATHIST.53.29–30.1787–1797.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1668979,"Feb 11, 2020 → Feb 11, 2020",0.09,,,12,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFA7DB21D22CE8329267FFAE0B78BE60,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,No,Template-Based,FFA7DB21D22CE8329267FFAE0B78BE60,https://zenodo.org/record/3662852#.XkMF4TFKhhE
TMP.JNATHIST.53.29–30.1799–1809.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1667038,"Feb 11, 2020 → Feb 11, 2020",0.08,,,12,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFA1FFCEFFCAFFFDF22BFFE0FFC2FFA0,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,No,Template-Based,FFA1FFCEFFCAFFFDF22BFFE0FFC2FFA0,https://zenodo.org/record/3662864#.XkP-WjFKhhE
TMP.JNATHIST.53.29–30.1811–1822.pdf.imf,,Valdenar Gonçalves,10.1080/00222933.2019.1668490,"Feb 11, 2020 → Feb 11, 2020",0.07,,,13,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/8D33CB0DAB2EFF9EE66F6E52FFA32421,Yes,https://www.notion.so/J_NAT_HIST-2019-324327bdfbb844d6b0b23cdb8e2c5fe0,No,Template-Based,8D33CB0DAB2EFF9EE66F6E52FFA32421,https://zenodo.org/record/3662866#.XkP9szFKhhE
